,PC1,PC1,PC2,PC2,PC3,PC3,PC4,PC4,PC5,PC5,PC6,PC6,PC7,PC7
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Cluster,,,,,,,,,,,,,,
0,-2.1678446158625935,1.0081804992386776,-1.1892884318598251,1.0603303813398255,-0.23000096615159643,0.9947563766963377,0.10891922472398985,0.6123011662515858,0.10657882347753354,0.29540134593484313,-0.18726679242776217,0.7074040182551861,0.034423902974023875,0.5290279241500112
1,0.04374037686935034,1.2426035722064181,2.879115562575045,1.1009687815305862,-0.5660314112242191,1.1923885249022874,-0.21092827958600935,0.9633726476838865,-0.0034061045470591155,0.5541694710273904,0.12731853204409943,0.6000361586533008,0.027507435066508587,0.6899203681519812
2,5.161894699872119,1.9491007682292707,-1.3787126721947962,1.7776199547571747,-1.2357321046311642,1.9053144404058033,0.11171596892413074,1.4714497350687255,0.24719756155394185,2.5477415392404215,-0.2813630666470541,0.9919956837453622,-0.1558220781440735,1.3386409153733612
3,1.1422566564138117,1.257435665376647,-0.17684833551187487,1.1858249328297936,1.4405657246757138,1.3736560279171253,-0.026567010112231008,1.4875443689043475,-0.2761373437559942,0.6754834816556461,0.3045257761888487,1.0026398497320066,-0.011832202724952893,0.7561868167297172
