PC1,PC2,PC3,PC4,PC5,PC6,PC7
1.903021564082566,-0.6659746637207294,0.34852108634079015,-0.010737966279968154,-0.6564519181922355,-1.0795480504225816,0.18036006333662985
0.7013422552017909,0.3038366108252146,0.08777147898156226,0.4803925309418951,-0.3901683333256752,-1.0101557999226778,-0.10643726572327376
-1.6125650350635456,1.2870991192783492,0.48231950166864374,0.06587797227133045,-0.1605739213360676,-0.7120672878832499,0.18805016928172946
-2.0916709327985887,0.43914628733165134,0.17535022183565166,-0.0173286362460195,0.02425989791272001,-0.6434933252739967,0.6415901896265686
-2.738162492317588,0.4835951866345688,0.8747634300414714,-0.10100775807962938,-0.22048900461170184,-1.2780607753774826,-0.11999893878387183
-2.9473370369881624,-0.9854108216857453,0.13951073091744814,-0.43743593312583173,-0.0705425344840709,-0.3925313130079461,-0.6957657229424137
-2.6994508647978033,-0.40842747372995714,1.3594800007639292,-0.0029590850575107576,-0.31316912596010327,-1.394709702068617,0.07511431388079447
-2.768744275684983,0.14726503032372198,1.6217975593077583,0.46633760504681504,-0.34291594875198234,-1.6222743363843262,0.1372032005850638
-3.5165797523764843,-0.6613209545974639,0.28166310333298744,0.20494114688978243,0.04272392224545347,-0.6796982488672729,-0.5040530831419168
-3.5082997113813597,-1.0982720350224964,-0.09189621195272936,0.13361022188076874,0.21155789008477366,-0.24550463878905504,-0.30478074329694754
-2.5273819976607004,-0.6415906670306297,0.12231625077618141,0.7835636971611404,0.0064272000152306415,-1.2659202593769967,-0.04402637798175334
-3.5208766837367196,-0.4637643123403933,1.0564957613454389,0.22033735642992655,-0.1816997451474706,-1.2413589852331985,-0.3131303422188524
-3.7619161603295748,-1.2169485848339574,0.6346375773566415,0.03750522883027257,-0.03753945766055669,-0.7412359776509908,-0.5145880823191399
-3.1393889727068007,-0.8975432381853703,1.023828346001039,0.8507016893998163,0.007983092052046812,-0.6939385213817829,0.020320700737664746
-1.7396318969499227,1.0333854473465127,2.2294974546028974,1.903658743487974,-0.14037625443409438,-0.4538886761942475,-0.5458061616671842
-1.7603716695935936,-0.7439277555677548,-0.1594267211243,1.0413517294893833,0.10459506959096317,-1.3237088128334678,0.9269283650271064
-1.5605350720304945,0.3725510272655349,0.15960217889079262,1.0542238062103428,-0.08520930559821265,-1.0029206345403623,0.0461687878424454
-2.5423856779266525,0.007539582588944725,-0.22578921033816723,0.42586963045660714,0.1941946836968673,-0.8870575959600647,0.6658332150607402
-2.8663159823635502,-1.2533640598714464,-1.034531131229436,0.08124618781275364,0.432472005263245,0.11019906858034816,0.20344155679884252
-3.251404354872648,-0.995833779888222,0.104870174937299,0.6231243040327539,0.10822585715173791,-0.48457277157776013,-0.3303874039145739
-2.9576296062752614,-1.7889544827956545,-0.49424076553325347,0.6511360944339425,0.3664687296075299,0.3106538354686352,0.23854991901494965
-2.7185025537663137,-1.4002278743124335,-0.047719677327453296,0.7725548870840152,0.08243797164393854,-0.7451310171978486,-0.1935914835701843
-1.3059256892884636,-2.0664848886379175,0.5182040329601161,0.8183789859246355,0.10797299940541642,-0.8136609812265813,1.743916826168434
-2.296394046042306,-0.41305319439040666,2.351887352407153,0.5004610950628304,-0.5873559106878479,-1.5033006156411486,-0.24716309611235576
-1.607330406107677,-3.1369521175717203,0.5714309690133883,0.0835918659132524,-0.05759809543084421,-0.8731748135933086,1.247683798008891
-1.0841898128919292,-1.3027231722420212,0.6441222313518642,0.47855879757903624,-0.1815905759428358,-0.5720926415983312,0.7140984042499545
-3.5159975787545403,-0.8887789127417431,0.6335234339975583,-0.00012867764018689663,-0.01967860372488207,-1.073716229414509,0.08328729964174596
-0.9859258226977621,-0.7582172074938167,-0.2012074666008546,0.9077469738943369,0.0810687905090608,0.3483751869669496,0.10415869092463877
-2.4281049551353067,0.16323253505154295,-0.8702908145000426,0.6784574156757974,0.4203766747084475,-0.33678720601415313,0.665315789603696
-1.6699729756586104,0.004165315920120043,0.12717487693648022,0.6861206142582977,0.06993555053066007,-1.013805388991211,0.9812656261225907
-2.347278750711102,-1.0537938231419584,0.5033475216913346,-0.10131932760685562,-0.08051035664350817,-1.0266745495130152,0.2541365894214103
-3.281180143569003,-1.996681374612916,1.3089713087525858,-0.44822879856219,-0.26393584654823027,-0.8379815518733112,-0.372880514523906
-0.4842867393703926,-0.2227173763352538,2.3977179914276645,1.1419593192084965,-0.3203706741854384,-0.24862481249548687,0.39617040069572074
2.0099403987308824,0.637414177385779,2.5484143246708295,3.0742990217850172,0.46640745799576494,1.4653122593498158,0.06294485937726862
0.312017273970677,-0.16234406149726444,-0.596689462879594,1.1788247790545192,-0.1264377713963792,-0.8366909814696604,-0.03533213406291581
-1.8591860253557846,-0.6052003587118379,-0.4234036701874918,-0.41542106974247633,0.06089433665019433,0.09708696882433034,-0.1767772239271747
-0.056891936110528854,0.35214496755954927,2.4716970110302627,1.0332463382004904,-0.26654808426571913,0.2274992422051985,0.037708401285712435
-0.700154770633194,-0.46278217731492916,1.0010770455111533,1.116383922388318,0.3883891339942755,0.15855537457793675,0.6760244424758445
-0.38139936433494404,0.06912638980157228,1.1898380270053934,1.1511649543000215,0.03736387017007818,0.49408287072954993,0.20734285791400747
0.9296083345033093,0.014355720394981978,2.110389222420494,1.220386165241912,-0.3829766532183627,-0.44330677611185115,0.40327471047418106
-1.751026984735131,0.11306106441962976,1.054368814747572,-0.04903759281963136,-0.3120793960144128,-0.7859345776958483,-0.030391278007638453
-2.5240651715862725,-0.7041652962276944,-0.17975856889251812,-0.37529158350131037,0.08183076863852959,-0.5891084826576608,0.03837809369347371
-2.1075921140502407,-1.370069984490561,0.2662454629941181,0.23814183345712892,0.12860211468279664,-0.15623769776668628,0.497039952651077
0.3455871321224196,0.7848537998336438,4.061576278792124,2.785843504578448,0.27962974791916423,1.512245641808251,-0.634481893190974
-0.2844943725236683,-0.07915659856792377,0.8789630269162184,0.6312169690497231,-0.4049152310413416,-0.8129152110425151,0.16672959551297287
-1.4238413295497534,-0.990998708101477,0.7394555405336466,-0.46691247577269257,-0.25254260109749216,0.047866817926255155,-0.12899790175453385
2.053186792498146,-0.96780655075138,2.6982734834923137,1.9454304025417761,0.12401474308811554,1.2760731504141145,-0.656700978185312
-1.7281029170530269,-0.33881825314375663,-0.15448675457577088,-0.2665532231634181,-0.13240328115266786,-0.8102586417806418,-0.3057309320308927
-3.2102100970243552,0.16216809856192024,0.26059206309564875,-0.3299581557223853,-0.007073767818852948,-0.5433590402691384,-0.394720956103849
-1.2578861323289199,0.0035670674618523144,0.881573960151408,0.7624706076724129,-0.15138287745158577,-0.5772770291554093,0.3855125024792589
-2.938365228011383,0.054436159442497814,1.0414271097706989,0.1020630409158201,-0.21276871842762105,-1.3245081646300423,0.036778037893786183
-2.887780890049416,-0.38556519147302437,1.0317092566977868,-0.03203761889708514,-0.2673732007359651,-0.4157492123556753,-0.5272952307651688
-1.6690941491635036,-0.9382580516581117,0.5140610346941654,0.355116752154112,-0.21295891358482352,-0.2195320347172053,-0.2689832736572133
0.31674332074019546,0.044771406872987,3.6830994647519426,2.6800321597082934,0.6913234561890887,2.126963318362397,-0.9254252178684668
-1.0909751614008307,-0.06242511204949349,1.3664937389909557,0.29766884957602485,-0.422838679865854,-0.08881243686269677,-0.6446861435189291
-0.7515045978772221,0.3900533984530326,3.102903758563525,0.785383368796513,-0.33466656993560784,0.25999813764169694,-0.22021254430706189
3.042170290680474,-1.343654391414035,2.8241227649313476,2.434036859729281,0.7506613581441764,1.6322213523139413,1.64670801378445
2.7959838415270766,-1.0937602188872113,0.255135934831712,1.4100543552716034,-0.21152272216937643,0.6089743255393119,0.15696135591497443
1.3646220035022154,-1.2148750249361648,-0.08520601556720965,0.6791709683310202,-0.21198363033486356,0.5039766412825689,1.099607417950766
-0.1681980939262085,-0.7473178380571527,1.2866307503930825,0.20624980433492093,-0.59590336431861,-0.12734391755644933,-0.1905559308071961
-2.5113125890737273,-0.04148618247214846,1.3550123730230177,-0.011262136772639294,-0.3560072047656951,-0.8701708196478903,-0.36382412911223994
-2.1727480527627776,0.5808154267214701,1.3998322546166844,0.9042002196982212,-0.3216957270784195,-0.7864854323114955,-0.1679386990145688
-3.6782991995949885,0.27872726387750874,0.10029598401873017,1.0882669226338793,0.1601447016101908,-0.8508004103903184,-0.4640713256570827
-2.643949255737265,-0.7594850341230783,0.39715757905437005,0.9036365309513154,-0.020006998669654334,-0.8318415795728636,0.00899489704282594
-0.5227165520116607,-1.1342883998099926,2.3139322708526575,0.7213907386610339,-0.5078113380823591,-0.4127893051572698,0.6791926316068668
0.997695030878058,-0.9349283810448884,1.55547892098371,1.6956168228419684,-0.19380669369372427,-0.47145769899738155,0.13199837342986165
-2.6955843391730605,0.2215791145875139,0.5940736729808186,-0.08529048461076608,-0.0977583882133914,-0.8712483379514259,0.1217089078295198
-1.8395744193583283,-1.6298949954247692,0.8264064942478057,-0.009844455845669104,-0.04160770692973242,-0.1994062829253479,1.0189647922254894
1.8440933413810456,-2.479658055872055,1.838898107837212,1.8540065731825082,0.2698166912374053,1.5935544794334446,0.4321903391598023
1.158679965386713,-0.46992096144089684,0.4613475910631923,0.7261168343209176,-0.1515016344429237,-0.3542344120706758,1.9255913405628071
0.4368634082952787,-0.26559805331720276,-0.2657560646900484,0.12235310916847698,-0.10702467851295136,0.45188180219681207,0.6166667966485325
4.8262596969277425,-1.3447547266599826,-1.5239567490201371,1.938174189776545,-0.5854317624683775,-1.17282823316299,-1.0732446613829552
-0.08325743699553648,0.8831369156618495,0.1274986332433861,0.7204379571085969,-0.2961512034433898,-0.9091570439569696,0.26455136853974387
4.768331999231772,-0.49405426810942266,3.7880127904182683,-3.120525016219979,3.7748785816589407,-0.7938409194026376,0.7522534693940391
4.0565959443900725,0.05964169205807873,1.0830894376928863,-2.2518854914312665,-0.7983650392354043,0.22397488373203936,2.0083996780584314
1.2961577624152971,1.9821644400855964,1.8942545202923904,-2.3590317690078577,-1.106441100508819,-0.45575106932713416,-0.6637737016202133
0.8016183015424226,2.6896443893691533,0.6828763900822729,-1.5185621307609733,-0.5751014377366549,-0.17506863000970427,0.31760830246497423
3.2085738805676467,1.5543157926409141,1.8902807329060143,-0.8363007828848121,-0.7656547230036241,0.11101332156902032,1.2974215944758787
4.096036255878539,-0.030172446879235804,7.29006367256596,1.6969592520136758,1.0207835897977755,4.778604093634241,-1.8336205421904612
3.5266295119883706,-0.7557729922637071,4.6096464289898895,-0.13989964467251517,-0.6242794825546082,1.1095376576212084,0.924219661950939
2.96814564343153,-1.2640376628630887,2.7191374669958566,-1.046804981668005,-1.016195653533203,-0.3046190465247644,2.182064128108349
4.664342847501015,0.8263765673449573,-0.037522541534527463,-0.32335054010296754,5.633338335776629,-1.8272410677879467,0.029753222792661127
5.6565812885403775,2.2589245806867986,-3.3168309046379187,2.2088038511400345,0.29551154201550583,-1.064941017230336,-1.1854300100265502
6.1668492574093525,1.0802393918768414,-3.3240190468149904,2.3549112331576185,-0.5852164808785207,-1.4452825934463296,-1.511650457506945
3.661629407081957,1.3112490981152753,-0.5267007235536377,0.36587450890139395,-0.7350394698473968,-1.0119948648440442,-0.2691613407865879
1.7667206326165972,2.531576817520279,-0.019185465866959354,-1.0931954259557608,-0.22996818355438853,0.11997180107784927,1.6083214967556296
1.4644411130010813,3.049075211401894,-0.62448925460242,-1.2784549177962448,0.6990137495127947,0.7310490224858658,0.8296053157267289
2.645380895202077,2.9765367197211097,-1.2332529389953202,-0.5196212298443273,0.4140477201093455,0.5399963115542117,1.4546343874690915
5.250549120701039,0.1112921755881418,-0.7105570003092755,-1.13393785131109,0.5151566221396352,0.29344296239801054,3.345413794982335
8.324483970877015,-2.109960754652518,2.7680212969908906,-2.5079165621786754,6.350047838152263,-1.8509264700173855,1.2853262978213535
3.4898623879027237,-0.9029316879037478,0.8221649930465271,-2.873989684077692,-1.1781169211697244,0.16671755835600277,0.043383203641649916
7.28868650736743,-3.154383487946606,0.29631069119685527,-1.297454796520088,-0.5224591525510643,0.2625560321851238,4.351894756873451
9.785571204552166,-4.030120946605341,-1.3680533288268462,1.7687993499141903,-0.7818066563592534,-0.5304296298281991,0.24159469539078055
3.919939575172115,-0.3416528158918389,1.926360391723806,-0.9455106832470355,-1.1541195031748328,-0.3472740855791341,1.1032585704495799
3.163587150332167,-0.9304162422793091,3.28719607700962,-0.44349866644783376,-0.919166507868214,0.1704295695915664,-1.224128829797846
1.4341999183222647,-0.17221606900759523,4.496758843224534,-2.233882171055086,-1.7947762224900325,-0.8959632528727531,-0.35697605872425076
7.6515306204573506,0.2659198554297711,8.611983820430602,-4.171814997680367,24.403695822410324,-4.857307432564147,-3.544420478472087
6.470692141588807,1.5432144167096464,0.5784172255335165,-0.7054597690247563,4.388107683456592,-1.8088524903513141,-1.0204015074918382
0.5716245153470254,4.677400822721041,-0.37359995438731375,-1.3504558268469695,-0.39338788138466385,-0.19203806940933596,-0.4557456869373229
2.1531931334704515,2.4050558486742553,-2.0419032019880663,-1.4778203061962143,0.07414180504981636,1.1897518337555535,0.5008194698756979
1.601334351327435,3.787172447770449,1.5558790042487118,-0.36666991703654545,-1.0232275572454963,-0.8255849556404704,-0.9407887468683193
0.944035426749128,3.8019040719137256,2.1969974933061502,0.1383810352406545,-0.9866989935536317,-0.7946465710883532,-0.9214982989279505
0.7892353927148232,3.6003493160456337,1.314691301576932,-0.27597238905557137,-0.651705085214099,-0.6549942676518292,0.20578460990905326
0.22165674327052642,3.997490816799001,1.1570421286778643,-0.4920851440672989,-0.6383146615108537,-0.6727771376940468,-0.2468821158365683
-0.4798692494696802,3.988946666763682,1.7454900730562126,-0.8128498817832749,-0.7930578373348256,-0.9103406242732089,-0.6816003184106142
0.5065877376862349,3.6820271680341077,1.4007175195250503,-0.9402767127396693,-0.5978770359737158,-0.18454778395697283,-0.21959109257011689
0.021378298076953125,3.918474426886533,0.9019873919503193,-1.1141249131306195,-0.5000689954647715,-0.29733246175409056,0.2752427009506914
-0.004858593593427493,3.6281228221428794,1.7637383564425995,-1.4895057006746717,-0.8697908471401041,-0.25407173512000303,-0.7805647704825286
1.4653528608944866,1.9441256985763113,1.4858373140559977,-1.3512265463526716,-1.0459443823616914,-1.3564153039267441,-0.5624846653792275
6.8745946545162315,-2.0316359637176555,-0.05353924051577761,0.17273094936730507,-0.7912024288936897,-0.5570309626628854,2.3914088801540774
4.034277391452733,-1.633593081343739,0.7670592735124849,0.33918024104023425,-0.39488721992322307,0.42228776691300945,2.2695604773595592
1.2004833528200338,-0.4615138840930017,0.8072893883503934,-0.3241658430429994,-0.8257975523940521,-0.8611950781690573,-0.03088121970796515
2.519799362457235,0.21744527349405715,2.025872835310825,0.8431159224520558,0.37932451232010267,2.1371179071448396,0.507610628764824
1.3979813600018698,3.1075556818568386,1.9551587652350049,-0.0984690673630689,0.008902864515903754,-0.27961933213058604,-0.3361201002926426
2.4174250574748766,0.9210591765971078,1.541253377367263,-0.546388432637627,-0.5321882877082345,0.19978652395917884,1.454961607041489
1.4396102024675412,1.7906775071234493,0.8578969497079999,0.29943363859405764,-0.43163319519369253,0.4345121417770642,0.3963907873287215
4.906572755919865,-1.1619177229974385,-2.14063398354261,1.93173868957378,-0.7290905359270685,-0.39035802515445756,-1.0420639100277136
0.5234186313539376,1.4676696618968965,0.5840862822770163,0.3056047700984845,-0.4305341946902368,-0.2955308166345209,0.31541367124854297
0.2564895370872641,1.7664442305141033,-0.5941109899022831,0.48767995391679203,0.042498438868952694,-0.003165667784721561,0.9614288964682774
-1.3331556402569966,2.832140409574265,-0.3509750406257626,0.02320779411473254,-0.13509393916984017,-0.4426713163974258,-0.9356266801501639
-1.9800082875125304,2.6451660513383737,-0.5901900614693104,-0.6457166262976356,0.05795882508394776,0.20027269702069525,-0.5493431802651028
-0.13150133909489378,2.7829951807203104,0.11821411046386383,0.25029190643524857,-0.18292827912963433,0.4122063491518995,0.0448302581641916
1.1748498209507159,3.3204257939792194,-0.3155869307697927,0.5298294822053089,-0.18568197339908016,-0.1923011410195462,0.6461783180012585
2.4406375460782064,3.350736536941011,-0.06912158278609074,0.3444286389684287,0.5274734786381441,0.08066845718420208,1.5646941289472904
1.173126418509363,3.4014264220958426,-1.349675508038135,0.024466054566659366,0.04478875271116455,-0.23581011653594725,0.877248706819181
0.5750635654708446,3.339530796382407,-1.2470105567997811,-0.8628423783600133,0.08563304297211881,0.2931577590864382,1.1546190838329342
0.038678867723884104,4.32742344725426,0.2287033026548442,-0.94151603706736,-0.44717554874223886,-0.583061934650245,-0.19787047435879393
-1.192635729068073,3.457449935541252,-0.44235415712703524,-1.5538620820636155,-0.16021787991762165,0.657882345267637,-1.0525247245788971
2.332839511207606,2.1225035106703936,0.3188833408153773,-0.32205241886487435,-0.49592690995078814,-0.45045814776067694,1.3100274868528825
2.6998999635551413,0.5794902631295754,1.5513530817613392,-0.8297082531977862,-0.6491851343719809,0.33582927849545824,1.2251287700042204
1.3935443245476218,2.067475266513029,2.2831919306776114,-1.1708445518249269,-1.0853770170307253,-0.8491105440547994,0.40511216499467856
1.583047113552293,1.2721022977914531,0.5160990532578239,-1.1725957346840963,-0.5006727988914137,-0.35098886561515463,1.273481309579088
0.6040708677781316,2.4656350655454276,1.6158446107165165,-1.571306374621735,-0.7285371129980053,-0.5804307685104161,0.7776010168770147
0.27257542742815033,2.9663154470030424,1.52193461916477,-1.8633612233709014,-0.7577050718851618,-0.400163331510395,0.0990967957181882
-0.21507398781844617,3.8731007418712546,1.2059640867877734,-1.4011281018457606,-0.6377883479491058,-0.528757970108027,-0.15989696382159763
-1.1555068211447252,3.9049015782038077,-0.08774898534260342,-1.5441467268769795,-0.2271872729024464,0.29396875342432793,-0.5829597845483274
-1.3669884814621955,3.6810633143175293,-1.6865428971533596,-1.505612465300581,0.2333349757900981,1.3368131981738607,-0.8654535760412727
-0.8520604482522662,3.997059258379686,-0.31208013884711944,-0.5836629248805453,-0.1092835853435652,0.6410124352007328,-0.6144479699290825
0.9677896374867528,2.671350282545543,-1.564418846624146,0.8523731893997256,0.29580124279052333,0.075423556446175,1.4507185597761614
0.8432087126709085,1.8051778742150124,-2.4292260325679975,0.9870246566352031,0.3865356065477986,0.3651854212306616,0.8937499406582237
-1.3510736619010035,3.7910368684898055,0.049271828493734786,0.2996675935562102,-0.13021217160502777,-0.4711422042701693,-0.2391926469439941
-1.6335606768217383,2.301111002562725,-0.014320491878795798,-0.35415290066075794,-0.1571983678522254,-0.6739797735186722,-0.18801013016555984
-1.2217310922861215,2.0499026146050334,-0.3244098070259989,-0.6166552563076657,-0.19933032065512532,-0.2554105037840565,-0.6489513948844443
-0.7654298053732244,3.5112536097991525,1.6791821832548202,-0.21958111360514737,-0.6989983132539425,-1.0378393421648986,-0.48545930160568673
-1.9084603120750332,1.5347026737472438,-0.4231410494396972,-1.4459088993758142,-0.08916325790653427,0.384725376916118,-0.8506730424922615
-1.3049927746269803,0.8052902007720685,0.3551717660505636,-1.1687950709611932,-0.2014129078431103,0.5341742848700877,-0.02523437494206794
-1.5787858947211457,0.8217518321005277,0.3231648076790728,-1.5571707571966302,-0.2813002752222313,0.7731269027399763,-0.751506176035752
-0.4154303046838195,1.1369243746882904,1.7303061624550629,-1.0824535771863717,-0.8027501382292405,-0.8140574402883596,-0.589227930962975
0.09569933830946503,-0.02401189649075213,1.8093814325336002,-1.7423070358772599,-0.9045238131896899,-0.6793329901870117,-0.20910116984079458
2.1230511531396634,-0.2537537091913587,3.115277080971223,-1.1969272234641493,-1.045393124298208,0.1126250368889907,0.2664617427260047
0.8183071227621269,-0.9290896646664984,3.0224679815488082,-2.490958228610799,-1.4645761244278919,-0.4975491124748328,-0.9811504372028772
0.7543155068281842,0.005641297120847786,3.4130904737197976,-2.2238517036669414,-1.3662479078404501,-0.8841791572924814,-0.03027417347496786
0.048642142586605784,1.8072013614373654,2.5759048479658215,-1.7069080001684136,-1.0477180108105346,-0.5317632976213724,-0.24160123867768935
-0.583842641916464,1.9639536039768546,1.7197743893108193,-1.4461259365239598,-0.7866421742956101,-0.40880860950987086,-0.48582788424708034
0.8627126611860539,2.0692177336776183,3.4856064649815486,-0.18212574621113364,-0.29620722565142243,1.5146455380603154,-1.0032629538387996
0.6441104774958654,2.4997960439978106,2.5726122780293763,-0.8411243169875147,-0.9828787842151925,-0.14227330201800706,-0.4186116783182068
1.1978119818640767,1.6845362152572263,0.8886535151093531,-1.2378118419231374,-0.7421629748988077,-0.25780018919408665,-0.0937949621448884
0.3628202173442111,2.3579161378891724,-0.5626647318813182,-1.0111722352240538,-0.17665720837131046,-0.18384327951130894,0.5760638999767455
0.8209493349882623,3.1881620916062117,0.4999127602786325,0.014878293068883702,0.14952179676282262,0.16091295796563373,0.5188061189631025
0.29908627129958554,3.8937855602908478,0.9480689472649486,1.0403496134045693,-0.5364508576029243,-0.6890349633806707,-0.16368652097247643
1.5984826457757109,1.9532708355294812,0.7127093845652189,0.2084968842932108,-0.24205149150011981,0.2732445047922571,1.2194941560351324
2.8130917768415893,1.0058260001529535,0.6818939284520663,0.41046919503763823,-0.738648015169807,-0.25000662256583267,-0.4776591566896924
0.7008584775278558,2.071678600252582,0.8074460512075127,-0.4820059297360463,-0.4878882340540547,-0.03636099770555396,0.5394781328565704
2.2275934349868516,1.41488497139048,1.2755020154990715,2.5950119120099857,0.6262351177364333,1.5758149495643665,0.44967314090781646
-0.041327149595773854,0.7506459975129969,-0.37401489737683813,1.0925601326506342,0.017514649677575288,-0.8657879346093516,1.1311058140006622
-0.7731600194500656,0.3303220605864675,0.28368157194213905,0.8825816383658621,-0.013376365315734674,-0.5293918409897137,1.1824002473659931
-1.1211452892078424,0.055882861731092824,1.7777919811821874,0.7733769691806472,-0.40786606403836856,-0.8029590430660835,0.5058666420190322
-1.6875270003417984,-1.0628971152143336,1.568175576575967,-0.3103272950846881,-0.44572912425807965,-0.6881031765003133,-0.01750799465231431
-0.7741423411688734,-0.7571590757931583,2.6494580845708104,-0.2050264465044219,-0.6869301586606379,-0.26087218979785426,-0.3910420289142697
-0.6491214856973444,-1.3929329200846796,2.4109873209423767,-0.35659265327610795,-0.6606409473208076,-0.6318731289872356,-0.15835258494831925
1.5372508690390099,-0.36679210564282166,2.871803183409655,0.780783213420656,-0.615069771942164,0.06978028051544274,0.22861862317764772
-0.459827906764971,-0.1087256570310064,0.4623274347371822,-0.10918927724192544,-0.4751691548744027,-0.5040030279717312,-0.61309163263515
-1.2138320943920675,-0.37662980921743916,0.42731769118762053,-0.3106257559495396,-0.041382065658777424,0.11263520257295866,0.3981875400347185
0.1333344983958952,0.1981757854460359,0.2968346570651709,0.47819499912790703,-0.4082073525638593,-0.36573964128048064,-0.20799177279728082
-1.5856571610614782,0.12224420531711502,0.45159838402395697,-0.21230313907078197,-0.18551709883359532,-0.14556636406429888,0.0031621881770047397
-0.9947837489384985,0.7007259392498791,1.6682846616245561,0.8169778030231949,-0.24775580056996876,-0.5050372919058258,-0.017980299423677994
-1.5789703419377048,0.5561400398075828,0.9503793538554017,0.6128871260682524,-0.2920103412853959,-0.9465331986556841,-0.2083912415856002
-1.6553825387608563,0.665235024006796,1.4427446563576705,0.7706801895865485,-0.3758411423249516,-1.3499977665169998,0.2495689065570125
0.6392271016573455,-0.04837558595431836,2.0590370537683134,1.667035492378557,0.024823583791001132,0.33334709982576916,1.1331452066421392
-0.5954441127548881,-0.424069362887016,1.7026394924456265,0.2439283815936904,-0.33449476430900327,-0.21173921060307008,0.7917210989792374
3.3179999523639023,-2.3814767702765143,-0.15483835575980767,1.5915681241671222,-0.022666855202173916,0.5624141879210184,-0.046716891688097645
2.0895998843463994,-1.4633662921388966,-1.7603855081496422,0.6702224487534536,-0.0690055361784292,-0.33171779773831384,0.17898188905710447
0.2854939314636847,0.2224248821773861,0.33042726603724304,0.4413934840005081,-0.19023579200278107,0.005188097089818503,0.9192132475604496
-1.2950287282485247,-0.9528114164465017,0.35163122465569546,0.5655536085063764,-0.07712974671221799,-0.581881214429176,0.6466156972774638
0.02654285268719788,-0.7650569696873507,2.036294389201982,1.7997186220283834,0.4636883456063837,1.0244320923240813,1.1267794400783178
-0.41010630447065227,-0.291571148895369,-0.3502750487383528,0.804080451903378,-0.07589251657396183,-0.7214542658110648,0.4515570903790836
-0.5532959976883595,0.6334734834506471,-0.6326993312354371,0.8216255989433989,0.019083684171673672,-0.9170849926391722,0.3753308148625769
-2.4912117404398244,0.7073238744110633,-0.9620787549551262,0.4441960234339761,0.4365655909387779,-0.5936106231642092,0.7558584544835623
-3.329166584687873,0.24282087358425802,-0.2336889696613302,0.7915687965434106,0.15297668752777924,-0.915035908627571,-0.615550794864027
-3.0821681359164472,-0.10966198064118639,0.9061551882694785,0.9327054673690476,-0.13622197885531626,-1.4598136273933573,0.007160259953261927
-3.4676866325995785,-0.972044182713148,1.2476804154003385,0.55275946336651,-0.19329709503194978,-1.834540915809892,0.21110511236660312
0.5385133477187897,-0.9389619644195643,0.7220595064897504,1.4833450576311842,-0.10887416376325942,-0.17804490694686986,1.245055539127818
0.49730040975830714,-0.3923582892365194,0.2277886400773587,2.230154272159348,0.594997971620923,0.16632455080863154,-0.3563329789355774
